locus,clump_id,es,p,fdr,gene_id,mutation_type,is_index,swissprot_id,swissprot_name
Acerv_scaffold_8-2004443,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2004587,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2004619,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2004921,Acerv_scaffold_8:clump_2,2.3060215745053068,3.670807267453549e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2005536,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Synonomous,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2005933,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2006273,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2006699,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2006882,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2007084,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Synonomous,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2007260,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2007402,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2008071,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2008185,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2009247,Acerv_scaffold_8:clump_2,2.2543422960671102,4.189583246636523e-6,0.0544332604485899,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2009449,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2009637,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010078,Acerv_scaffold_8:clump_2,2.3788530101918903,1.9784833664365967e-5,0.13567006232170625,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010183,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010438,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010676,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010722,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010815,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010822,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010999,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2011324,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2011372,Acerv_scaffold_8:clump_2,2.5883671232861443,5.198189776940711e-7,0.01403371344923385,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2018558,Acerv_scaffold_8:clump_2,1.4763279998552774,8.917774267508443e-5,0.2988872205524151,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2020122,Acerv_scaffold_8:clump_2,1.6175007742456955,2.0963954915444853e-5,0.13743669357495425,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-2020284,Acerv_scaffold_8:clump_2,1.6175007742456955,2.0963954915444853e-5,0.13743669357495425,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_85-125485,Acerv_scaffold_85:clump_1,-1.7310772912698544,2.3137306776576535e-4,0.38500582880251694,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_85-125496,Acerv_scaffold_85:clump_1,-1.900333179481636,4.264917675233145e-5,0.1926011304201727,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_85-125559,Acerv_scaffold_85:clump_1,-2.1585674802041854,1.7884822651323945e-6,0.03185009299043222,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_85-125629,Acerv_scaffold_85:clump_1,-2.1402902908332098,1.206486244450453e-6,0.02181118736887832,NA,Non-Coding,TRUE,NA,NA
Acerv_scaffold_85-128760,Acerv_scaffold_85:clump_1,-1.2953772782134805,0.00834909449368499,0.8499779611395112,NA,Non-Coding,FALSE,NA,NA
